x,y,image,r,g,b,clear
0,92,1,128,128,128,0
2,92,1,128,128,128,0
4,92,1,128,128,128,0
6,92,1,128,128,128,0
8,92,1,128,128,128,0
10,92,1,128,128,128,0
12,92,1,128,128,128,0
14,92,1,128,128,128,0
16,92,1,128,128,128,0
18,92,1,128,128,128,0
20,92,1,128,128,128,0
22,92,1,128,128,128,0
24,92,1,128,128,128,0
26,92,1,128,128,128,0
28,92,1,128,128,128,0
30,92,1,128,128,128,0
32,92,1,128,128,128,0
34,92,1,128,128,128,0
36,92,1,128,128,128,0
38,92,1,128,128,128,0
40,92,1,128,128,128,0
42,92,1,128,128,128,0
44,92,1,128,128,128,0
46,92,1,128,128,128,0
48,92,1,128,128,128,0
50,92,1,128,128,128,0
52,92,1,128,128,128,0
54,92,1,128,128,128,0
56,92,1,128,128,128,0
58,92,1,128,128,128,0
60,92,1,128,128,128,0
62,92,1,128,128,128,0
64,92,1,128,128,128,0
66,92,1,128,128,128,0
68,92,1,128,128,128,0
70,92,1,128,128,128,0
72,92,1,128,128,128,0
74,92,1,128,128,128,0
76,92,1,128,128,128,0
78,92,1,128,128,128,0
80,92,1,128,128,128,0
82,92,1,128,128,128,0
84,92,1,128,128,128,0
86,92,1,128,128,128,0
88,92,1,128,128,128,0
90,92,1,128,128,128,0
92,92,1,128,128,128,0
94,92,1,128,128,128,0
96,92,1,128,128,128,0
98,92,1,128,128,128,0
100,92,1,128,128,128,0
102,92,1,128,128,128,0
104,92,1,128,128,128,0
106,92,1,128,128,128,0
108,92,1,128,128,128,0
110,92,1,128,128,128,0
112,92,1,128,128,128,0
114,92,1,128,128,128,0
116,92,1,128,128,128,0
118,92,1,128,128,128,0
120,92,1,128,128,128,0
122,92,1,128,128,128,0
124,92,1,128,128,128,0
126,92,1,128,128,128,0
128,92,1,128,128,128,0
130,92,1,128,128,128,0
132,92,1,128,128,128,0
134,92,1,128,128,128,0
136,92,1,128,128,128,0
138,92,1,128,128,128,0
140,92,1,128,128,128,0
142,92,1,128,128,128,0
144,92,1,128,128,128,0
146,92,1,128,128,128,0
148,92,1,128,128,128,0
150,92,1,128,128,128,0
152,92,1,128,128,128,0
154,92,1,128,128,128,0
156,92,1,128,128,128,0
158,92,1,128,128,128,0
160,92,1,128,128,128,0
162,92,1,128,128,128,0
164,92,1,128,128,128,0
166,92,1,128,128,128,0
168,92,1,128,128,128,0
170,92,1,128,128,128,0
172,92,1,128,128,128,0
174,92,1,128,128,128,0
176,92,1,128,128,128,0
178,92,1,128,128,128,0
180,92,1,128,128,128,0
182,92,1,128,128,128,0
184,92,1,128,128,128,0
186,92,1,128,128,128,0
188,92,1,128,128,128,0
190,92,1,128,128,128,0
192,92,1,128,128,128,0
194,92,1,128,128,128,0
196,92,1,128,128,128,0
198,92,1,128,128,128,0
0,94,1,128,128,128,0
2,94,1,128,128,128,0
4,94,1,128,128,128,0
6,94,1,128,128,128,0
8,94,1,128,128,128,0
10,94,1,128,128,128,0
12,94,1,128,128,128,0
14,94,1,128,128,128,0
16,94,1,128,128,128,0
18,94,1,128,128,128,0
20,94,1,128,128,128,0
22,94,1,128,128,128,0
24,94,1,128,128,128,0
26,94,1,128,128,128,0
28,94,1,128,128,128,0
30,94,1,128,128,128,0
32,94,1,128,128,128,0
34,94,1,128,128,128,0
36,94,1,128,128,128,0
38,94,1,128,128,128,0
40,94,1,128,128,128,0
42,94,1,128,128,128,0
44,94,1,128,128,128,0
46,94,1,128,128,128,0
48,94,1,128,128,128,0
50,94,1,128,128,128,0
52,94,1,128,128,128,0
54,94,1,128,128,128,0
56,94,1,128,128,128,0
58,94,1,128,128,128,0
60,94,1,128,128,128,0
62,94,1,128,128,128,0
64,94,1,128,128,128,0
66,94,1,128,128,128,0
68,94,1,128,128,128,0
70,94,1,128,128,128,0
72,94,1,128,128,128,0
74,94,1,128,128,128,0
76,94,1,128,128,128,0
78,94,1,128,128,128,0
80,94,1,128,128,128,0
82,94,1,128,128,128,0
84,94,1,128,128,128,0
86,94,1,128,128,128,0
88,94,1,128,128,128,0
90,94,1,128,128,128,0
92,94,1,128,128,128,0
94,94,1,128,128,128,0
96,94,1,128,128,128,0
98,94,1,128,128,128,0
100,94,1,128,128,128,0
102,94,1,128,128,128,0
104,94,1,128,128,128,0
106,94,1,128,128,128,0
108,94,1,128,128,128,0
110,94,1,128,128,128,0
112,94,1,128,128,128,0
114,94,1,128,128,128,0
116,94,1,128,128,128,0
118,94,1,128,128,128,0
120,94,1,128,128,128,0
122,94,1,128,128,128,0
124,94,1,128,128,128,0
126,94,1,128,128,128,0
128,94,1,128,128,128,0
130,94,1,128,128,128,0
132,94,1,128,128,128,0
134,94,1,128,128,128,0
136,94,1,128,128,128,0
138,94,1,128,128,128,0
140,94,1,128,128,128,0
142,94,1,128,128,128,0
144,94,1,128,128,128,0
146,94,1,128,128,128,0
148,94,1,128,128,128,0
150,94,1,128,128,128,0
152,94,1,128,128,128,0
154,94,1,128,128,128,0
156,94,1,128,128,128,0
158,94,1,128,128,128,0
160,94,1,128,128,128,0
162,94,1,128,128,128,0
164,94,1,128,128,128,0
166,94,1,128,128,128,0
168,94,1,128,128,128,0
170,94,1,128,128,128,0
172,94,1,128,128,128,0
174,94,1,128,128,128,0
176,94,1,128,128,128,0
178,94,1,128,128,128,0
180,94,1,128,128,128,0
182,94,1,128,128,128,0
184,94,1,128,128,128,0
186,94,1,128,128,128,0
188,94,1,128,128,128,0
190,94,1,128,128,128,0
192,94,1,128,128,128,0
194,94,1,128,128,128,0
196,94,1,128,128,128,0
198,94,1,128,128,128,0
0,96,1,128,128,128,0
2,96,1,128,128,128,0
4,96,1,128,128,128,0
6,96,1,128,128,128,0
8,96,1,128,128,128,0
10,96,1,128,128,128,0
12,96,1,128,128,128,0
14,96,1,128,128,128,0
16,96,1,128,128,128,0
18,96,1,128,128,128,0
20,96,1,128,128,128,0
22,96,1,128,128,128,0
24,96,1,128,128,128,0
26,96,1,128,128,128,0
28,96,1,128,128,128,0
30,96,1,128,128,128,0
32,96,1,128,128,128,0
34,96,1,128,128,128,0
36,96,1,128,128,128,0
38,96,1,128,128,128,0
40,96,1,128,128,128,0
42,96,1,128,128,128,0
44,96,1,128,128,128,0
46,96,1,128,128,128,0
48,96,1,128,128,128,0
50,96,1,128,128,128,0
52,96,1,128,128,128,0
54,96,1,128,128,128,0
56,96,1,128,128,128,0
58,96,1,128,128,128,0
60,96,1,128,128,128,0
62,96,1,128,128,128,0
64,96,1,128,128,128,0
66,96,1,128,128,128,0
68,96,1,128,128,128,0
70,96,1,128,128,128,0
72,96,1,128,128,128,0
74,96,1,128,128,128,0
76,96,1,128,128,128,0
78,96,1,128,128,128,0
80,96,1,128,128,128,0
82,96,1,128,128,128,0
84,96,1,128,128,128,0
86,96,1,128,128,128,0
88,96,1,128,128,128,0
90,96,1,128,128,128,0
92,96,1,128,128,128,0
94,96,1,128,128,128,0
96,96,1,128,128,128,0
98,96,1,128,128,128,0
100,96,1,128,128,128,0
102,96,1,128,128,128,0
104,96,1,128,128,128,0
106,96,1,128,128,128,0
108,96,1,128,128,128,0
110,96,1,128,128,128,0
112,96,1,128,128,128,0
114,96,1,128,128,128,0
116,96,1,128,128,128,0
118,96,1,128,128,128,0
120,96,1,128,128,128,0
122,96,1,128,128,128,0
124,96,1,128,128,128,0
126,96,1,128,128,128,0
128,96,1,128,128,128,0
130,96,1,128,128,128,0
132,96,1,128,128,128,0
134,96,1,128,128,128,0
136,96,1,128,128,128,0
138,96,1,128,128,128,0
140,96,1,128,128,128,0
142,96,1,128,128,128,0
144,96,1,128,128,128,0
146,96,1,128,128,128,0
148,96,1,128,128,128,0
150,96,1,128,128,128,0
152,96,1,128,128,128,0
154,96,1,128,128,128,0
156,96,1,128,128,128,0
158,96,1,128,128,128,0
160,96,1,128,128,128,0
162,96,1,128,128,128,0
164,96,1,128,128,128,0
166,96,1,128,128,128,0
168,96,1,128,128,128,0
170,96,1,128,128,128,0
172,96,1,128,128,128,0
174,96,1,128,128,128,0
176,96,1,128,128,128,0
178,96,1,128,128,128,0
180,96,1,128,128,128,0
182,96,1,128,128,128,0
184,96,1,128,128,128,0
186,96,1,128,128,128,0
188,96,1,128,128,128,0
190,96,1,128,128,128,0
192,96,1,128,128,128,0
194,96,1,128,128,128,0
196,96,1,128,128,128,0
198,96,1,128,128,128,0
0,98,1,128,128,128,0
2,98,1,128,128,128,0
4,98,1,128,128,128,0
6,98,1,128,128,128,0
8,98,1,128,128,128,0
10,98,1,128,128,128,0
12,98,1,128,128,128,0
14,98,1,128,128,128,0
16,98,1,128,128,128,0
18,98,1,128,128,128,0
20,98,1,128,128,128,0
22,98,1,128,128,128,0
24,98,1,128,128,128,0
26,98,1,128,128,128,0
28,98,1,128,128,128,0
30,98,1,128,128,128,0
32,98,1,128,128,128,0
34,98,1,128,128,128,0
36,98,1,128,128,128,0
38,98,1,128,128,128,0
40,98,1,128,128,128,0
42,98,1,128,128,128,0
44,98,1,128,128,128,0
46,98,1,128,128,128,0
48,98,1,128,128,128,0
50,98,1,128,128,128,0
52,98,1,128,128,128,0
54,98,1,128,128,128,0
56,98,1,128,128,128,0
58,98,1,128,128,128,0
60,98,1,128,128,128,0
62,98,1,128,128,128,0
64,98,1,128,128,128,0
66,98,1,128,128,128,0
68,98,1,128,128,128,0
70,98,1,128,128,128,0
72,98,1,128,128,128,0
74,98,1,128,128,128,0
76,98,1,128,128,128,0
78,98,1,128,128,128,0
80,98,1,128,128,128,0
82,98,1,128,128,128,0
84,98,1,128,128,128,0
86,98,1,128,128,128,0
88,98,1,128,128,128,0
90,98,1,128,128,128,0
92,98,1,128,128,128,0
94,98,1,128,128,128,0
96,98,1,128,128,128,0
98,98,1,128,128,128,0
100,98,1,128,128,128,0
102,98,1,128,128,128,0
104,98,1,128,128,128,0
106,98,1,128,128,128,0
108,98,1,128,128,128,0
110,98,1,128,128,128,0
112,98,1,128,128,128,0
114,98,1,128,128,128,0
116,98,1,128,128,128,0
118,98,1,128,128,128,0
120,98,1,128,128,128,0
122,98,1,128,128,128,0
124,98,1,128,128,128,0
126,98,1,128,128,128,0
128,98,1,128,128,128,0
130,98,1,128,128,128,0
132,98,1,128,128,128,0
134,98,1,128,128,128,0
136,98,1,128,128,128,0
138,98,1,128,128,128,0
140,98,1,128,128,128,0
142,98,1,128,128,128,0
144,98,1,128,128,128,0
146,98,1,128,128,128,0
148,98,1,128,128,128,0
150,98,1,128,128,128,0
152,98,1,128,128,128,0
154,98,1,128,128,128,0
156,98,1,128,128,128,0
158,98,1,128,128,128,0
160,98,1,128,128,128,0
162,98,1,128,128,128,0
164,98,1,128,128,128,0
166,98,1,128,128,128,0
168,98,1,128,128,128,0
170,98,1,128,128,128,0
172,98,1,128,128,128,0
174,98,1,128,128,128,0
176,98,1,128,128,128,0
178,98,1,128,128,128,0
180,98,1,128,128,128,0
182,98,1,128,128,128,0
184,98,1,128,128,128,0
186,98,1,128,128,128,0
188,98,1,128,128,128,0
190,98,1,128,128,128,0
192,98,1,128,128,128,0
194,98,1,128,128,128,0
196,98,1,128,128,128,0
198,98,1,128,128,128,0
0,100,1,128,128,128,0
2,100,1,128,128,128,0
4,100,1,128,128,128,0
6,100,1,128,128,128,0
8,100,1,128,128,128,0
10,100,1,128,128,128,0
12,100,1,128,128,128,0
14,100,1,128,128,128,0
16,100,1,128,128,128,0
18,100,1,128,128,128,0
20,100,1,128,128,128,0
22,100,1,128,128,128,0
24,100,1,128,128,128,0
26,100,1,128,128,128,0
28,100,1,128,128,128,0
30,100,1,128,128,128,0
32,100,1,128,128,128,0
34,100,1,128,128,128,0
36,100,1,128,128,128,0
38,100,1,128,128,128,0
40,100,1,128,128,128,0
42,100,1,128,128,128,0
44,100,1,128,128,128,0
46,100,1,128,128,128,0
48,100,1,128,128,128,0
50,100,1,128,128,128,0
52,100,1,128,128,128,0
54,100,1,128,128,128,0
56,100,1,128,128,128,0
58,100,1,128,128,128,0
60,100,1,128,128,128,0
62,100,1,128,128,128,0
64,100,1,128,128,128,0
66,100,1,128,128,128,0
68,100,1,128,128,128,0
70,100,1,128,128,128,0
72,100,1,128,128,128,0
74,100,1,128,128,128,0
76,100,1,128,128,128,0
78,100,1,128,128,128,0
80,100,1,128,128,128,0
82,100,1,128,128,128,0
84,100,1,128,128,128,0
86,100,1,128,128,128,0
88,100,1,128,128,128,0
90,100,1,128,128,128,0
92,100,1,128,128,128,0
94,100,1,128,128,128,0
96,100,1,128,128,128,0
98,100,1,128,128,128,0
100,100,1,128,128,128,0
102,100,1,128,128,128,0
104,100,1,128,128,128,0
106,100,1,128,128,128,0
108,100,1,128,128,128,0
110,100,1,128,128,128,0
112,100,1,128,128,128,0
114,100,1,128,128,128,0
116,100,1,128,128,128,0
118,100,1,128,128,128,0
120,100,1,128,128,128,0
122,100,1,128,128,128,0
124,100,1,128,128,128,0
126,100,1,128,128,128,0
128,100,1,128,128,128,0
130,100,1,128,128,128,0
132,100,1,128,128,128,0
134,100,1,128,128,128,0
136,100,1,128,128,128,0
138,100,1,128,128,128,0
140,100,1,128,128,128,0
142,100,1,128,128,128,0
144,100,1,128,128,128,0
146,100,1,128,128,128,0
148,100,1,128,128,128,0
150,100,1,128,128,128,0
152,100,1,128,128,128,0
154,100,1,128,128,128,0
156,100,1,128,128,128,0
158,100,1,128,128,128,0
160,100,1,128,128,128,0
162,100,1,128,128,128,0
164,100,1,128,128,128,0
166,100,1,128,128,128,0
168,100,1,128,128,128,0
170,100,1,128,128,128,0
172,100,1,128,128,128,0
174,100,1,128,128,128,0
176,100,1,128,128,128,0
178,100,1,128,128,128,0
180,100,1,128,128,128,0
182,100,1,128,128,128,0
184,100,1,128,128,128,0
186,100,1,128,128,128,0
188,100,1,128,128,128,0
190,100,1,128,128,128,0
192,100,1,128,128,128,0
194,100,1,128,128,128,0
196,100,1,128,128,128,0
198,100,1,128,128,128,0
0,102,1,128,128,128,0
2,102,1,128,128,128,0
4,102,1,128,128,128,0
6,102,1,128,128,128,0
8,102,1,128,128,128,0
10,102,1,128,128,128,0
12,102,1,128,128,128,0
14,102,1,128,128,128,0
16,102,1,128,128,128,0
18,102,1,128,128,128,0
20,102,1,128,128,128,0
22,102,1,128,128,128,0
24,102,1,128,128,128,0
26,102,1,128,128,128,0
28,102,1,128,128,128,0
30,102,1,128,128,128,0
32,102,1,128,128,128,0
34,102,1,128,128,128,0
36,102,1,128,128,128,0
38,102,1,128,128,128,0
40,102,1,128,128,128,0
42,102,1,128,128,128,0
44,102,1,128,128,128,0
46,102,1,128,128,128,0
48,102,1,128,128,128,0
50,102,1,128,128,128,0
52,102,1,128,128,128,0
54,102,1,128,128,128,0
56,102,1,128,128,128,0
58,102,1,128,128,128,0
60,102,1,128,128,128,0
62,102,1,128,128,128,0
64,102,1,128,128,128,0
66,102,1,128,128,128,0
68,102,1,128,128,128,0
70,102,1,128,128,128,0
72,102,1,128,128,128,0
74,102,1,128,128,128,0
76,102,1,128,128,128,0
78,102,1,128,128,128,0
80,102,1,128,128,128,0
82,102,1,128,128,128,0
84,102,1,128,128,128,0
86,102,1,128,128,128,0
88,102,1,128,128,128,0
90,102,1,128,128,128,0
92,102,1,128,128,128,0
94,102,1,128,128,128,0
96,102,1,128,128,128,0
98,102,1,128,128,128,0
100,102,1,128,128,128,0
102,102,1,128,128,128,0
104,102,1,128,128,128,0
106,102,1,128,128,128,0
108,102,1,128,128,128,0
110,102,1,128,128,128,0
112,102,1,128,128,128,0
114,102,1,128,128,128,0
116,102,1,128,128,128,0
118,102,1,128,128,128,0
120,102,1,128,128,128,0
122,102,1,128,128,128,0
124,102,1,128,128,128,0
126,102,1,128,128,128,0
128,102,1,128,128,128,0
130,102,1,128,128,128,0
132,102,1,128,128,128,0
134,102,1,128,128,128,0
136,102,1,128,128,128,0
138,102,1,128,128,128,0
140,102,1,128,128,128,0
142,102,1,128,128,128,0
144,102,1,128,128,128,0
146,102,1,128,128,128,0
148,102,1,128,128,128,0
150,102,1,128,128,128,0
152,102,1,128,128,128,0
154,102,1,128,128,128,0
156,102,1,128,128,128,0
158,102,1,128,128,128,0
160,102,1,128,128,128,0
162,102,1,128,128,128,0
164,102,1,128,128,128,0
166,102,1,128,128,128,0
168,102,1,128,128,128,0
170,102,1,128,128,128,0
172,102,1,128,128,128,0
174,102,1,128,128,128,0
176,102,1,128,128,128,0
178,102,1,128,128,128,0
180,102,1,128,128,128,0
182,102,1,128,128,128,0
184,102,1,128,128,128,0
186,102,1,128,128,128,0
188,102,1,128,128,128,0
190,102,1,128,128,128,0
192,102,1,128,128,128,0
194,102,1,128,128,128,0
196,102,1,128,128,128,0
198,102,1,128,128,128,0
0,104,1,128,128,128,0
2,104,1,128,128,128,0
4,104,1,128,128,128,0
6,104,1,128,128,128,0
8,104,1,128,128,128,0
10,104,1,128,128,128,0
12,104,1,128,128,128,0
14,104,1,128,128,128,0
16,104,1,128,128,128,0
18,104,1,128,128,128,0
20,104,1,128,128,128,0
22,104,1,128,128,128,0
24,104,1,128,128,128,0
26,104,1,128,128,128,0
28,104,1,128,128,128,0
30,104,1,128,128,128,0
32,104,1,128,128,128,0
34,104,1,128,128,128,0
36,104,1,128,128,128,0
38,104,1,128,128,128,0
40,104,1,128,128,128,0
42,104,1,128,128,128,0
44,104,1,128,128,128,0
46,104,1,128,128,128,0
48,104,1,128,128,128,0
50,104,1,128,128,128,0
52,104,1,128,128,128,0
54,104,1,128,128,128,0
56,104,1,128,128,128,0
58,104,1,128,128,128,0
60,104,1,128,128,128,0
62,104,1,128,128,128,0
64,104,1,128,128,128,0
66,104,1,128,128,128,0
68,104,1,128,128,128,0
70,104,1,128,128,128,0
72,104,1,128,128,128,0
74,104,1,128,128,128,0
76,104,1,128,128,128,0
78,104,1,128,128,128,0
80,104,1,128,128,128,0
82,104,1,128,128,128,0
84,104,1,128,128,128,0
86,104,1,128,128,128,0
88,104,1,128,128,128,0
90,104,1,128,128,128,0
92,104,1,128,128,128,0
94,104,1,128,128,128,0
96,104,1,128,128,128,0
98,104,1,128,128,128,0
100,104,1,128,128,128,0
102,104,1,128,128,128,0
104,104,1,128,128,128,0
106,104,1,128,128,128,0
108,104,1,128,128,128,0
110,104,1,128,128,128,0
112,104,1,128,128,128,0
114,104,1,128,128,128,0
116,104,1,128,128,128,0
118,104,1,128,128,128,0
120,104,1,128,128,128,0
122,104,1,128,128,128,0
124,104,1,128,128,128,0
126,104,1,128,128,128,0
128,104,1,128,128,128,0
130,104,1,128,128,128,0
132,104,1,128,128,128,0
134,104,1,128,128,128,0
136,104,1,128,128,128,0
138,104,1,128,128,128,0
140,104,1,128,128,128,0
142,104,1,128,128,128,0
144,104,1,128,128,128,0
146,104,1,128,128,128,0
148,104,1,128,128,128,0
150,104,1,128,128,128,0
152,104,1,128,128,128,0
154,104,1,128,128,128,0
156,104,1,128,128,128,0
158,104,1,128,128,128,0
160,104,1,128,128,128,0
162,104,1,128,128,128,0
164,104,1,128,128,128,0
166,104,1,128,128,128,0
168,104,1,128,128,128,0
170,104,1,128,128,128,0
172,104,1,128,128,128,0
174,104,1,128,128,128,0
176,104,1,128,128,128,0
178,104,1,128,128,128,0
180,104,1,128,128,128,0
182,104,1,128,128,128,0
184,104,1,128,128,128,0
186,104,1,128,128,128,0
188,104,1,128,128,128,0
190,104,1,128,128,128,0
192,104,1,128,128,128,0
194,104,1,128,128,128,0
196,104,1,128,128,128,0
198,104,1,128,128,128,0
0,106,1,128,128,128,0
2,106,1,128,128,128,0
4,106,1,128,128,128,0
6,106,1,128,128,128,0
8,106,1,128,128,128,0
10,106,1,128,128,128,0
12,106,1,128,128,128,0
14,106,1,128,128,128,0
16,106,1,128,128,128,0
18,106,1,128,128,128,0
20,106,1,128,128,128,0
22,106,1,128,128,128,0
24,106,1,128,128,128,0
26,106,1,128,128,128,0
28,106,1,128,128,128,0
30,106,1,128,128,128,0
32,106,1,128,128,128,0
34,106,1,128,128,128,0
36,106,1,128,128,128,0
38,106,1,128,128,128,0
40,106,1,128,128,128,0
42,106,1,128,128,128,0
44,106,1,128,128,128,0
46,106,1,128,128,128,0
48,106,1,128,128,128,0
50,106,1,128,128,128,0
52,106,1,128,128,128,0
54,106,1,128,128,128,0
56,106,1,128,128,128,0
58,106,1,128,128,128,0
60,106,1,128,128,128,0
62,106,1,128,128,128,0
64,106,1,128,128,128,0
66,106,1,128,128,128,0
68,106,1,128,128,128,0
70,106,1,128,128,128,0
72,106,1,128,128,128,0
74,106,1,128,128,128,0
76,106,1,128,128,128,0
78,106,1,128,128,128,0
80,106,1,128,128,128,0
82,106,1,128,128,128,0
84,106,1,128,128,128,0
86,106,1,128,128,128,0
88,106,1,128,128,128,0
90,106,1,128,128,128,0
92,106,1,128,128,128,0
94,106,1,128,128,128,0
96,106,1,128,128,128,0
98,106,1,128,128,128,0
100,106,1,128,128,128,0
102,106,1,128,128,128,0
104,106,1,128,128,128,0
106,106,1,128,128,128,0
108,106,1,128,128,128,0
110,106,1,128,128,128,0
112,106,1,128,128,128,0
114,106,1,128,128,128,0
116,106,1,128,128,128,0
118,106,1,128,128,128,0
120,106,1,128,128,128,0
122,106,1,128,128,128,0
124,106,1,128,128,128,0
126,106,1,128,128,128,0
128,106,1,128,128,128,0
130,106,1,128,128,128,0
132,106,1,128,128,128,0
134,106,1,128,128,128,0
136,106,1,128,128,128,0
138,106,1,128,128,128,0
140,106,1,128,128,128,0
142,106,1,128,128,128,0
144,106,1,128,128,128,0
146,106,1,128,128,128,0
148,106,1,128,128,128,0
150,106,1,128,128,128,0
152,106,1,128,128,128,0
154,106,1,128,128,128,0
156,106,1,128,128,128,0
158,106,1,128,128,128,0
160,106,1,128,128,128,0
162,106,1,128,128,128,0
164,106,1,128,128,128,0
166,106,1,128,128,128,0
168,106,1,128,128,128,0
170,106,1,128,128,128,0
172,106,1,128,128,128,0
174,106,1,128,128,128,0
176,106,1,128,128,128,0
178,106,1,128,128,128,0
180,106,1,128,128,128,0
182,106,1,128,128,128,0
184,106,1,128,128,128,0
186,106,1,128,128,128,0
188,106,1,128,128,128,0
190,106,1,128,128,128,0
192,106,1,128,128,128,0
194,106,1,128,128,128,0
196,106,1,128,128,128,0
198,106,1,128,128,128,0
0,108,1,128,128,128,0
2,108,1,128,128,128,0
4,108,1,128,128,128,0
6,108,1,128,128,128,0
8,108,1,128,128,128,0
10,108,1,128,128,128,0
12,108,1,128,128,128,0
14,108,1,128,128,128,0
16,108,1,128,128,128,0
18,108,1,128,128,128,0
20,108,1,128,128,128,0
22,108,1,128,128,128,0
24,108,1,128,128,128,0
26,108,1,128,128,128,0
28,108,1,128,128,128,0
30,108,1,128,128,128,0
32,108,1,128,128,128,0
34,108,1,128,128,128,0
36,108,1,128,128,128,0
38,108,1,128,128,128,0
40,108,1,128,128,128,0
42,108,1,128,128,128,0
44,108,1,128,128,128,0
46,108,1,128,128,128,0
48,108,1,128,128,128,0
50,108,1,128,128,128,0
52,108,1,128,128,128,0
54,108,1,128,128,128,0
56,108,1,128,128,128,0
58,108,1,128,128,128,0
60,108,1,128,128,128,0
62,108,1,128,128,128,0
64,108,1,128,128,128,0
66,108,1,128,128,128,0
68,108,1,128,128,128,0
70,108,1,128,128,128,0
72,108,1,128,128,128,0
74,108,1,128,128,128,0
76,108,1,128,128,128,0
78,108,1,128,128,128,0
80,108,1,128,128,128,0
82,108,1,128,128,128,0
84,108,1,128,128,128,0
86,108,1,128,128,128,0
88,108,1,128,128,128,0
90,108,1,128,128,128,0
92,108,1,128,128,128,0
94,108,1,128,128,128,0
96,108,1,128,128,128,0
98,108,1,128,128,128,0
100,108,1,128,128,128,0
102,108,1,128,128,128,0
104,108,1,128,128,128,0
106,108,1,128,128,128,0
108,108,1,128,128,128,0
110,108,1,128,128,128,0
112,108,1,128,128,128,0
114,108,1,128,128,128,0
116,108,1,128,128,128,0
118,108,1,128,128,128,0
120,108,1,128,128,128,0
122,108,1,128,128,128,0
124,108,1,128,128,128,0
126,108,1,128,128,128,0
128,108,1,128,128,128,0
130,108,1,128,128,128,0
132,108,1,128,128,128,0
134,108,1,128,128,128,0
136,108,1,128,128,128,0
138,108,1,128,128,128,0
140,108,1,128,128,128,0
142,108,1,128,128,128,0
144,108,1,128,128,128,0
146,108,1,128,128,128,0
148,108,1,128,128,128,0
150,108,1,128,128,128,0
152,108,1,128,128,128,0
154,108,1,128,128,128,0
156,108,1,128,128,128,0
158,108,1,128,128,128,0
160,108,1,128,128,128,0
162,108,1,128,128,128,0
164,108,1,128,128,128,0
166,108,1,128,128,128,0
168,108,1,128,128,128,0
170,108,1,128,128,128,0
172,108,1,128,128,128,0
174,108,1,128,128,128,0
176,108,1,128,128,128,0
178,108,1,128,128,128,0
180,108,1,128,128,128,0
182,108,1,128,128,128,0
184,108,1,128,128,128,0
186,108,1,128,128,128,0
188,108,1,128,128,128,0
190,108,1,128,128,128,0
192,108,1,128,128,128,0
194,108,1,128,128,128,0
196,108,1,128,128,128,0
198,108,1,128,128,128,0
0,110,1,128,128,128,0
2,110,1,128,128,128,0
4,110,1,128,128,128,0
6,110,1,128,128,128,0
8,110,1,128,128,128,0
10,110,1,128,128,128,0
12,110,1,128,128,128,0
14,110,1,128,128,128,0
16,110,1,128,128,128,0
18,110,1,128,128,128,0
20,110,1,128,128,128,0
22,110,1,128,128,128,0
24,110,1,128,128,128,0
26,110,1,128,128,128,0
28,110,1,128,128,128,0
30,110,1,128,128,128,0
32,110,1,128,128,128,0
34,110,1,128,128,128,0
36,110,1,128,128,128,0
38,110,1,128,128,128,0
40,110,1,128,128,128,0
42,110,1,128,128,128,0
44,110,1,128,128,128,0
46,110,1,128,128,128,0
48,110,1,128,128,128,0
50,110,1,128,128,128,0
52,110,1,128,128,128,0
54,110,1,128,128,128,0
56,110,1,128,128,128,0
58,110,1,128,128,128,0
60,110,1,128,128,128,0
62,110,1,128,128,128,0
64,110,1,128,128,128,0
66,110,1,128,128,128,0
68,110,1,128,128,128,0
70,110,1,128,128,128,0
72,110,1,128,128,128,0
74,110,1,128,128,128,0
76,110,1,128,128,128,0
78,110,1,128,128,128,0
80,110,1,128,128,128,0
82,110,1,128,128,128,0
84,110,1,128,128,128,0
86,110,1,128,128,128,0
88,110,1,128,128,128,0
90,110,1,128,128,128,0
92,110,1,128,128,128,0
94,110,1,128,128,128,0
96,110,1,128,128,128,0
98,110,1,128,128,128,0
100,110,1,128,128,128,0
102,110,1,128,128,128,0
104,110,1,128,128,128,0
106,110,1,128,128,128,0
108,110,1,128,128,128,0
110,110,1,128,128,128,0
112,110,1,128,128,128,0
114,110,1,128,128,128,0
116,110,1,128,128,128,0
118,110,1,128,128,128,0
120,110,1,128,128,128,0
122,110,1,128,128,128,0
124,110,1,128,128,128,0
126,110,1,128,128,128,0
128,110,1,128,128,128,0
130,110,1,128,128,128,0
132,110,1,128,128,128,0
134,110,1,128,128,128,0
136,110,1,128,128,128,0
138,110,1,128,128,128,0
140,110,1,128,128,128,0
142,110,1,128,128,128,0
144,110,1,128,128,128,0
146,110,1,128,128,128,0
148,110,1,128,128,128,0
150,110,1,128,128,128,0
152,110,1,128,128,128,0
154,110,1,128,128,128,0
156,110,1,128,128,128,0
158,110,1,128,128,128,0
160,110,1,128,128,128,0
162,110,1,128,128,128,0
164,110,1,128,128,128,0
166,110,1,128,128,128,0
168,110,1,128,128,128,0
170,110,1,128,128,128,0
172,110,1,128,128,128,0
174,110,1,128,128,128,0
176,110,1,128,128,128,0
178,110,1,128,128,128,0
180,110,1,128,128,128,0
182,110,1,128,128,128,0
184,110,1,128,128,128,0
186,110,1,128,128,128,0
188,110,1,128,128,128,0
190,110,1,128,128,128,0
192,110,1,128,128,128,0
194,110,1,128,128,128,0
